Time (ms),Device,Android Version,AP MAC Address,Status,Distance (mm),Std Dev (mm),Attempted Measurements,Successful Measurements,Real Distance (mm)
119496,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6306,543,8,7,4000
0,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7004,612,8,7,5000
465,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7421,697,8,7,5000
1002,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7263,511,8,7,5000
1501,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7273,740,8,7,5000
2009,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7539,604,8,7,5000
2516,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7302,724,8,7,5000
3012,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7180,432,8,7,5000
3543,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,8176,568,8,7,5000
4054,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6921,352,8,7,5000
4554,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7522,682,8,7,5000
5055,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7575,633,8,7,5000
5570,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7375,453,8,7,5000
6080,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7456,638,8,7,5000
6588,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7202,543,8,7,5000
7098,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7377,675,8,7,5000
7610,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7268,509,8,7,5000
8116,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7334,675,8,7,5000
8618,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7273,551,8,7,5000
9130,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7583,666,8,7,5000
9636,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7434,660,8,7,5000
10143,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7207,653,8,7,5000
10658,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7224,695,8,7,5000
11162,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7421,797,8,7,5000
11675,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7163,549,8,7,5000
12182,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7290,588,8,7,5000
12690,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,737,8,7,5000
13204,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7253,649,8,7,5000
13714,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7200,611,8,7,5000
14222,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7239,607,8,7,5000
14725,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7551,547,8,7,5000
15237,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7385,540,8,7,5000
15742,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7568,787,8,7,5000
16255,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7531,781,8,7,5000
16764,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7456,778,8,7,5000
17271,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7214,522,8,7,5000
17779,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7793,648,8,7,5000
18292,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7597,717,8,7,5000
18796,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7209,637,8,7,5000
19311,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7553,590,8,7,5000
19824,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7358,762,8,7,5000
20334,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7072,467,8,7,5000
20837,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7356,731,8,7,5000
21349,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7185,565,8,7,5000
21857,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7163,506,8,7,5000
22363,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7104,622,8,7,5000
22872,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7243,603,8,7,5000
23389,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7185,531,8,7,5000
23896,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7231,685,8,7,5000
24406,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7456,554,8,7,5000
24911,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7258,622,8,7,5000
25423,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7397,607,8,7,5000
25931,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7404,685,8,7,5000
26443,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7356,670,8,7,5000
26956,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7632,815,8,7,5000
27463,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7531,688,8,7,5000
27966,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7539,625,8,7,5000
28478,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7561,722,8,7,5000
28989,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7648,767,8,7,5000
29499,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7739,895,8,7,5000
30004,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7353,710,8,7,5000
30517,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7253,681,8,7,5000
31019,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7326,697,8,7,5000
31532,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7390,756,8,7,5000
32045,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7370,629,8,7,5000
32531,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7263,614,8,7,5000
33063,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7309,723,8,7,5000
33575,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7370,637,8,7,5000
34075,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7251,562,8,7,5000
34591,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7531,591,8,7,5000
35097,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7421,620,8,7,5000
35613,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7531,633,8,7,5000
36114,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7451,601,8,7,5000
36626,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7246,692,8,7,5000
37136,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7356,573,8,7,5000
37635,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7263,577,8,7,5000
38158,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7287,501,8,7,5000
38672,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7470,824,8,7,5000
39179,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7377,762,8,7,5000
39690,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7314,632,8,7,5000
40205,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,680,8,7,5000
40716,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7629,707,8,7,5000
41216,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7195,539,8,7,5000
41724,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7239,533,8,7,5000
42239,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7514,547,8,7,5000
42746,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7456,573,8,7,5000
43262,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7173,618,8,7,5000
43765,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7515,811,8,7,5000
44277,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7346,587,8,7,5000
44785,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7522,673,8,7,5000
45295,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7185,548,8,7,5000
45787,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7112,514,8,7,5000
46311,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7348,730,8,7,5000
46821,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7390,667,8,7,5000
47324,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7427,704,8,7,5000
47842,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7239,646,8,7,5000
48351,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7317,712,8,7,5000
48863,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7165,621,8,7,5000
49374,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7583,686,8,7,5000
49883,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7377,782,8,7,5000
50392,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7383,650,8,7,5000
50902,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7817,479,8,7,5000
51412,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7104,654,8,7,5000
51926,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7077,584,8,7,5000
52432,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7434,734,8,7,5000
52942,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7558,634,8,7,5000
53449,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7326,741,8,7,5000
53965,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7317,568,8,7,5000
54475,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7546,742,8,7,5000
54983,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7375,741,8,7,5000
55491,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7353,586,8,7,5000
55997,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7617,543,8,7,5000
56512,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7309,764,8,7,5000
57020,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7573,646,8,7,5000
57530,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7333,677,8,7,5000
58045,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7580,693,8,7,5000
58555,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7236,673,8,7,5000
59064,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7436,690,8,7,5000
59579,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7238,535,8,7,5000
60084,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7180,588,8,7,5000
60596,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7580,675,8,7,5000
61112,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7522,789,8,7,5000
61611,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7707,719,8,7,5000
62121,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7356,671,8,7,5000
62633,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7407,693,8,7,5000
63150,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,749,8,7,5000
63653,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7399,622,8,7,5000
64165,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7273,551,8,7,5000
64677,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7251,524,8,7,5000
65196,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7014,379,8,6,5000
65698,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7263,585,8,7,5000
66214,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7394,604,8,7,5000
66724,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7600,783,8,7,5000
67225,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7341,606,8,7,5000
67742,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7593,460,8,6,5000
68249,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7573,744,8,5,5000
68754,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6909,0,8,2,5000
69266,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7124,837,8,5,5000
69772,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6733,29,8,4,5000
70278,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7400,637,8,7,5000
70791,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7185,616,8,7,5000
71303,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7471,549,8,7,5000
71811,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7627,585,8,7,5000
72319,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7046,402,8,7,5000
72829,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7727,739,8,7,5000
73340,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7324,550,8,7,5000
73851,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7358,673,8,7,5000
74357,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7221,697,8,7,5000
74868,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7268,737,8,7,5000
75377,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7485,774,8,7,5000
75887,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7710,842,8,7,5000
76398,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7492,508,8,7,5000
76909,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7426,604,8,7,5000
77414,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7297,658,8,7,5000
77927,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7470,578,8,7,5000
78437,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7268,607,8,7,5000
78946,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7192,570,8,7,5000
79459,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7421,682,8,7,5000
79966,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7290,615,8,7,5000
80477,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7397,667,8,7,5000
80993,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7275,637,8,7,5000
81503,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7377,803,8,7,5000
82019,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7397,805,8,7,5000
82529,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7463,622,8,7,5000
83044,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7675,782,8,7,5000
83550,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7485,676,8,7,5000
84057,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7385,522,8,7,5000
84570,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7632,593,8,7,5000
85082,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7383,755,8,7,5000
85589,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7282,597,8,7,5000
86101,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7385,778,8,7,5000
86609,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7312,587,8,7,5000
87119,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7546,666,8,7,5000
87631,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7229,730,8,6,5000
88141,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7641,715,8,7,5000
88646,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7697,568,8,7,5000
89156,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7304,651,8,7,5000
89667,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7309,578,8,7,5000
90178,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7407,625,8,7,5000
90676,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7131,621,8,7,5000
91197,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7509,638,8,7,5000
91706,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7033,352,8,7,5000
92222,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7299,644,8,7,5000
92735,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7805,1006,8,7,5000
93246,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7854,281,8,7,5000
93757,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7421,618,8,7,5000
94257,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7156,606,8,7,5000
94763,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7400,661,8,7,5000
95275,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7610,561,8,7,5000
95778,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7348,782,8,7,5000
96295,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7502,628,8,7,5000
96807,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7715,678,8,7,5000
97316,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7302,572,8,7,5000
97811,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,677,8,7,5000
98346,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7544,566,8,7,5000
98851,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7705,585,8,7,5000
99360,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7229,499,8,7,5000
99871,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7392,813,8,7,5000
100383,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7429,700,8,7,5000
100887,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7495,610,8,7,5000
101400,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7588,702,8,7,5000
101908,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7427,490,8,7,5000
102420,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7304,563,8,7,5000
102923,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7634,726,8,7,5000
103442,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7385,641,8,7,5000
103949,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7719,696,8,7,5000
104461,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7180,526,8,7,5000
104970,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7558,697,8,7,5000
105482,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7478,723,8,7,5000
105994,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,6821,58,8,4,5000
106503,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7788,763,8,5,5000
107014,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,642,8,7,5000
107518,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7390,594,8,7,5000
108030,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7368,706,8,7,5000
108542,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7661,570,8,7,5000
109046,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7399,729,8,7,5000
109551,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7524,654,8,7,5000
110069,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7275,573,8,7,5000
110579,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7346,589,8,7,5000
111084,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7632,616,8,7,5000
111602,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7324,694,8,7,5000
112108,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7258,638,8,7,5000
112606,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7561,661,8,7,5000
113132,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7312,635,8,7,5000
113635,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7172,515,8,7,5000
114142,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7126,455,8,7,5000
114655,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7309,577,8,7,5000
115169,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7280,556,8,7,5000
115675,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7485,672,8,7,5000
116187,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7282,588,8,7,5000
116704,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7602,565,8,7,5000
117213,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7412,779,8,7,5000
117721,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7585,760,8,7,5000
118233,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7414,570,8,7,5000
118746,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7226,543,8,7,5000
119259,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7160,640,8,7,5000
119758,XiaomiM2007J3SG,12,bc:df:58:b8:ef:6f,0,7155,495,8,7,5000